content,score
"Menurut aku... driver drivernya lebih ramah drpd aplikasi online lain.. jadi.. selain promo.. tolong tingkatkan juga pelayanan driver.. tidak hanya keramahan.. tp juga outlook driver... misal nie.. jaketnya yang udah pudar warnanya diganti,, atau helmnya yang sudah mulai tidak save (longgar) diganti.. sehingga pengguna lebih nyaman.. dan tentunya aman.. terima kasih..",4
"Intinya kecewa aja sama kaya pengguna yang lain:) membantu sih dalam transportasi, tapi sangat membebankan juga, beban banget malah dari tarif yg semakin mahal, promo yang tidak sesuai padahal syarat dan ketentuan nya masih berlaku, padahal pakai jasa ini tuh tiap hari dan ini memang beban banget buat seorang mahasiswi seperti saya:) tolong dong kebijakannya, jika memang masih ingin mempunyai banyak pelanggan:)",2
Kenapa ya kok sekarang tarifnya semakin mahal. Gak kaya dulu . Trus promonya sedikit suka gk bsa di pke promonya pdhl hari itu blum transaksi grab. Paket langganan.a juga sekarang udh gk kya dlu. Sya termasuk pengguna langganan paket. Tapi skrg Untuk pket langganan grabbike malah jadi turun potongan.a. Bgtupun untuk paket langganan grabcar.. jdi blik lgi pke aplikasi tetangga krna tarif.a lebih murah. .,1
Perubahan sistem bagus tp ya jangan terlalu merugikan customer apalagi ada double order beda resto. Customer jd bisa 2x lipat bahkan lebih waktu nunngunya makanan datang. Toh juga buat driver juga agak kerepotan juga ngambil orderannya. Trimakasih,4
"Saya tidak bisa menggunakan saldo OVO saya. entah itu ada promo atau tidak, setidaknya Grab punya kebijakan untuk itu. kok saya top up ovo kok nggak bisa digunakan. aneh.. boleh cepat dikonfirmasi, soalnya saya perlu. Trimakasih.",1
"Terakhir2 ini saya sangat kecewa sama grab, terutama grab car nya, kebanyakan yg menyepelekan penumpang, padahal sudah di terima order nya tapi tidak menjemput, di chats tidak di bales, tolong di tindak lanjuti masalah seperti ini kalok bisa beri peringatan supaya kapok dan punyak tanggung jawab.. Jangan sampai penumpang yg menggunakan aplikasi grab pada kecewa sama oknum2 yg seenaknya sendiri..? Terima kasih",1
"Saya pernah pakek grab express, tapi pas saya tanya ke drivernya apakah bisa membelikan barang di suatu tempat, drivernya baru balas sekitar 5-10 menit dan karena hal tersebut saya tidak bisa cancel pesanan saya jadi ya mohon diperbaiki kembali aplikasinya",1
"kepada yth . GRAB.. Kenapa si ahkir2 ini grab pelayanannya kurang menyenangkan, lebih baik kalo driver2 yang memang ngga ada niat buat narik lagi, di nonaktifkan aja itu akun. masa iya di terima pesanannya ditunggu hampir 10menit,tau2 dicancell dadakan , ngga cuma sekali dua kali aku banyak di cancel dadakan ,toh kalo ngga bisa atau kendala bisa kan ngomong suruh cancel ,biar aku juga ngga nunggu lama2 . SANGAT KECEWA. !",1
"Grab gabisa ngasih solusi disaat akun gak bisa login kalo HP hilang, email yg dimasukin di akun itu gunanya apa? Sorry bandingin tapi app sebelah kalo lupa nomer atau hilang bisa balik lagi pake verifikasi email yg terdaftar, ini engga cuma satu cara doang login pake nomer HP yg terdaftar aja, kalo HP hilang yauda hilang juga akun nya, kirim pesan email minta bantuan juga gak di respon",2
"Ini kenapa sih， mau pesen tinggal klik order gak bisa2. Tapi coba buka pake akun suami bisa. Ada masalah kah. Sama mau pesen grab ekspres untuk pesenan jadi kesulitan. Padahal tinggal klik order, udah apus akum terus masuk lagi, udah upgrade juga. Tapi sama aja",1
"saya baru make 1x perjalanan eh mau pake lagi gk bisa malah jaringan terputus padahal aplikasi sebelah bisa"" aja tuh padahal saya udah isi ovo.. berkali"" kaya gitu.. saya pesen aplikasi sebelah tau"" nya pengemudinya udah sampe untung saya belum naek yg dari sebelah kalo udah ovo saya kepotong banyak..",1
"Mohon maaf saya terpaksa beri bintang 1, ini karna saya kecewa dengan beberapa driver yg kurang komunikatif dalam memesan makanan. Mereka bilang ada semua, dan saya kira mereka paham dengan pesanan yg diinginkan konsumen. Namun kenyataannya tidak. Makanan yg sampai beberapa kali salah, dan kurang lengkap. Apa beratnya si untuk mengkonfirmasi ulang pesanan di fitur chat? lagi minim uang, pesanan salah, dan tidak bisa komplen. Padahal kolom menu yg diklik sudah benar, tapi pesanan yang datang salah",4
"Saya baru pertama kali membatalkan pesanan karena lama, nunggu pesanan lama, giliran di batalkan gabisa, tulisanya ups ada kesalahan dll gajelas dasar (tolong di perbaiki lagi, walaupun ada di bagian opsi pembatalan pesanan dan bertulis ""jangan khawatir pesanan ada sudah di batalkan"" tetep aja buat risih ada tulisan pesanan dan pesanan yg mau kita pesan ga muncul lagi",1
sangat perlu banget kalo lagi jauh jauhan,5
"Appnya bagus, bermanfaat. Tapi kenapa harus selalu minta di update? dan kalo aku gamau update koh gabisa dipake appnya. Harusnya kalau ada pembaharuan, dan kita gamau update aplikasinya tetep bisa dipakai tanpa fitur tambahan tsb dong, selayaknya aplikasi lain. Dan ini sering banget, kan jadi lama, kesel.",3
"kecewa bgt sm aplikasi grab, eror mulu, menyambungkan ke server mulu pdhal pakai wifi, kan aneh.. bukannya membantu aktifitas malah menghambat aktifitas, saya sdh complain melalui email 2x tp tdk ada tanggapan, tolong segera perbaiki ya sistemnya..",2
"Karena hp bekas, jadi akun oranglain (termasuk fb dan gmail) masih terpasang di hp ini. Sudah dihapus berkali2 data grab dia (oranglain) tapi pesan dari grab ke email masih gak ada, apa mungkin nyasar ke hp barunya (oranglain)?",1
sangat membutuhkan menyenangkan,5
"Bagus sangat membantu, Sya pngguna grab yg stia tapi knp akhir2 ini ko tiba2 akun saya mati dan harus login awal kmbali sdh di coba login tp mati lg, putus lg.. Knp bisa bgtu..??? Bkn nya di tingkatkan semakin bagus ko malah smakin jelek dan eror aj sie nie grabe..!!!",5
Ganti hp nyoba buat download app ini niat mempermudah jadi mempersulit.. Mau daftar pkai fb biar cpet mlah di intruksi ke nomor. Kan ngga smua orang nomer di fb itu udh lama bgt dan udh ngga tau kmna. Lewat google nya juga harus lewat nomor. Gimana sih makin kesini makin kesana.,1
"Udah bbrp hari ini pake grabfood ga dpt2 driver. Sampe harus cancel melalui operator/cs 2x loh... Habis itu malah gw yg kena block sm aplikasi grab nya, alamat gw ga ada lah, trus ga bsa bayar tunai lah... Biasanya ga kaya gini loh. Kenapa sih. Kesel bgt.asli !!!",2
sangat bermanfaat dan membantu,5
"Aku pengguna lama.. cuma karena baru ganti hp jadi aplikasi grab terhapuskan. dan sekarang download lg tapi pas login kok nggak bisa menerima kode verifikasi ya.. jd ini harus gimana aku.. udah dicoba berulang ulang masih tetap nggak bisa.. Tolong di perbaiki yaaa kakak2 tim.. sama 1 lagi, tolong jangakauan grabfood lebih di perluas... aku dari jepara pengen order makanan di semarang nggak bisa padahal yg jual cuma ada di semarang",3
"Mudah cepat.. masukan: mohon ke depannya metode pembayaran OVO Cash kalau tidak cukup, bisa ditambah bayar tunai pas barang sampai. Karena menyulitkan saya padahal kurangnya sedikit, tapi tidak ada waktu untuk transfer.",5
"kemahalan belanja dsini mknya mending saya beli di shope food murah bnget uang, 25 rbu bisa dpet 2 porsi makanan + minuman",2
"sekarang makin aneh, nunggu makanan smpe lama banget, driver di Buat anter pesenan smpe beberapa tempat. Pilihan pengiriman terlalu banyak, pilih yg prioritas jg sama aja lama ngirimnya. Lama lama kesel juga pake grab padahal udh langganan lama banget. Kacau dah. Percuma pesen lewat aplikasi kalau lama jg ngirimnya cepetan langsung ke lokasinya. Keburu lapar!!!!",1
"Dulu saya kasih bintang 5, sekarang saya kasih bintang 1 ajj karena lokasi nya geser terus/tidak akurat padahal saya sudah pakai lokasi manual tetap saja tidak pernah sesuai. Jadi nya saya bermasalah dengan driver karena lokasi penjemputan berbeda.",1
"Saya kecewa bgt karena saya sdh peringkat gold tapi tidak ad keistimewaan sama sekali, promo yg disediakan jrg bisa dipakai, memberikan promo di jam yg tdk tepat, grabreward sdh di tukar tp mlah hilang dan tdk bisa di gunakan poin saya pun hilang. Sangat mengecewakan sekali utk grab pelayanan nya.",1
transportasi jadi lebih mudah cuma lemotnyaaaaaaa ampuuuuuuun.. untuk order 1 grabbike dibutuhkan bisa 20 menit.. dari mulai buka aplikasi.. sampe dpt orderan saat buka untuk ke menu tampilan bisa 5 menit sendiri.. kenapa yah.. apa HP saya.. tapi yg lain engga sih,5
"Lokasi utk customer gak usah pakai referensi,biar dibebaskan saja titik nya supaya gak repot sms sama drivernya terus. Sekalian ditambahkan , utk penambhan rute saat sudah terlanjur di tengah perjalanan supaya customer gak bolak balik pesan grab nya . Jaringan grab sering lemot",3
"harga grapfoodnya terlalu mahal, porsi makanannya tidak sesuai( modus )dan selalu ada permintaan update terus menerus dan promo foodnya makin tidak ada ,pelit banget 😤😤😤. banyakin dong promo foodnya. soalnya kemahalan di jual makanan tokonya.",1
"Sip 🖒.... tapi tolong ya kalo order seharusnya udah ada detil alamatnya tapi kadang masih tanya lagi jalannya lewat mana... kan kurang efisien buat penumpangnya... untung penumpangnya tau jalannya yg mana.. kalo orang baru gimana nih,🤔",3
"Saya berharap pihak grab mungkin bisa memberi batas jarak penjemputan, atau biaya tambahan yg penjemputannya jauh krn driver sering cancel jika menganggap penjemputan jauh. Wajar sih kan kasihan dengan bayaran cuma untuk pengataran rasanya kasihan ojol jika penjemputannya lebih jauh dari jarak pengantaran.",4
"beberapa kali di kecewakan sama grab bike, yang pertama, pesanan sering tidak sesuai, kedua, berbohong, kata pengemudinya restoran tutup, tapi sekali saya datang sendiri ke restorannya buka, ketiga, beberapa kali mesan dan pesanan selalu tidak datang (ntah itu curang atau menggunakan aplikasi tuyul, di aplikasi terlihat berjalan, tetapi aslinya hanya diam ditempat), tolong di beri peringatan untuk mengemudinya!!! terima kasih",4
"Padahal dulu grab aplikasi paling murah dan cocok buat pelajar, sekarang angkot makin mahal grab juga ikut mahal, dulu sering banget ada potongan dan promo promo tnpa ada minimal belanja, sekarang makin banyak yang download malah tambah mahal, ayo lah grab dulu panutanku banget masak aku harus pindah ke aplikasi lain?",1
"Tolong dong diperbaiki, kenapa sekarang tidak bisa memilih sesuai titik lokasi, ini sangat menyusahkan, terlebih sekarang update, semua alamat hilang, alamat yg seting dituju tidak bisa digunakan untuk tittik lokasi, harus melencong jauh,",3
"Sebaiknya kode promo diperbarui baik untuk pengguna tunai atau ovo, Sebaiknya untuk pengemudi lebih dieprhatikan dalam mengambil penumpang jangn terlalu jauh, atau range jaraknya hanya beberapa km saja, perbaharui untuk kode promo dan diriver dalam mengambil orderan.",2
"saran: mohon diperbaiki lagi attitude driver yang seenaknya bikin alasan aneh saat dibutuhkan dan selaku minta cancel mendadak kalo lagi urgent! perbaiki jg kestabilan server kalo tiap pagi order selalu dapat yang jauh dan lama datangnya, tiap kali mau pake promo selalu notifikasi:""voucher sudah habis digunakan"", padahal saat itu bukan jam sibuk dan bahkan baru mau pake kode promo itu!!",3
"geser lwt peta untuk setting alamat tuh susah untuk pass di titik koordinat nya, kasian driver nyari titik nya kdang kesulitan,, pdhl bukan slh kita jg naro titik nya yg slh,, tp aplikasi nya kurang phm gmn caranya setting peta yg bener,, gak ky sebelah,, pas geser peta tuh lgsg bisa ke titik yg kita mau.. benahin bos,, jgn jd ky kompeni belanda,, bikin susah smua ajj klo bgtu mah",1
"Sudah hampir sebulan ini saya tidak bisa masuk ke akun saya, sudah komplain tapi tidak ada solusi, tidak bisa akses sama sekali, sangat mengecewakan, akun ditangguhkan dengan alasan yang tidak jelas. Kalau memang akunnya tidak bisa kembali, dimohon untuk dihapus saja akunnya, tidak perlu dibekukan",1
"Saya sangat kecewa, sudah beberapa haribsaya tidak bisa pesan grab car biasa , harus pakai grab bintang 5 baru bisa. Padahal saya pengguna setia grab, bahkan membeli beberapa paket. Sangat tdk profesional.",1
"Saya tuh pelanggan setia grab bike,,,krmna mana pake greb,,ada promo apapun gak pernah ambil,,, poin poin ribuan pun tak kuambil,,, yg penting mo pergi dpt driver jalan bayar,,, skg2 sering bnget pas mo order minta update mulu,,, bikin kesel kan....harus instal lagi... Blum memori penuh... Saya apus apusin dulu,,, sangat mengganggu dan bikin kesal...",4
Saya suka banget dengan grab ini tapi saya mau kasih masukan untuk admin yang 1. Tolong untuk pencarian lokasi tujuan berikan urutan ya paling dekat dan seterusnya ... Jadi gk menyita waktu bisa pilih yg dekat dari pada jauh2 ... 2. Kasih menu PP atau biar gk bingung ngasih biayanya dan gk pesen 2x deh biar kembali ke rumah,5
"Grab sekarang makin gajelas, pasti bermasalah setiap mau login, padahal dulu baik baik aja, pasti bermasalah saat mau di hubungkan ke fb, udah pernah login sebelumnya pake acc fb, tapi pas di coba login lagi pake acc fb, ehh malah error, kejadian kaya gini udah ngulang 2x, kalo bisa di perbaiki lagi yh, internet udah stabil, tapi gabisa login, ya gimana yh, saya keburu laper Jamal, lama amat disuruh tunggu 1 jam baru bisa login, habis nunggu 1 jam malah gabisa login, tch koncol mendokusai😅👆",1
CS sangat lambat.. komplain terkait aplikasi gak ada respon,1
"sebelumnya terimakasih grab karena menjadi teman saya dalam perjalanan ke kampus tiap pagi-sore. tapi makin kesini sedikit agak kecewa juga, kadang mau pakai promo ada notif kalau promo sudah gak bisa di pakai dan besoknya bisa padahal waktunya masih masuk zona yang di tentukan, gak pernah masuk kode promo juga buat yang gak pakai ovo jadi kadang kalau lupa top up agak susah. beberapa kali aplikasinya sering hang dan lemot semoga bisa di perbaiki kedepannya.",4
"Kenapa pas lagi mau masukin tujuan selalu close lagi close lagi atau tiba tiba kelaman awal, mau pesen bisa sampe 5x aps kembali kelaman awal jd bikin lama pesen. Lebih bagus aplikasi yg dulu, sekarang menyusahkan",5
"tolong dong lebih di tingkatkan lgi aplikasinya.. masa masalah sabungan trs sih kalo mau masuk grab nya, pdahal paketan aktif trs, di coba pake wifi juga gabisa.. tolong di perbaiki lagi.. trims.",1
"Kebijakan aplikasi nya terhadap pengguna tidak mendukung kepuasan pelanggan sama sekali. Dua omor akun saya yang di suspend tidak bisa dipulihkan kembali, hanya karena kesalahan pemula. Tidak ada solusi diberikan untuk setidaknya pulihkan nomor nya. Padahal sekarang susah sekalinuntuk membuat nomor baru. Payah..",1
"Kendala saya pakai aplikasi ini adalah pas pakai grab food, tidak ada filter tempat makan berdasarkan jarak.. soalnya pas saya pulang kampung warung yang kedaftar di grab masih sedikit yg muncul malah yg jarak nya jauh jauh berkilo kilo yg nongol paling atas.. mau order kasihan sama abang driver nya.. kalo bisa dikembangkan lagi buat filter warung makan nya biar ada sejenis filter berdasarkan warung makan paling dekat",4
"Pesan grab express, tapi tiba2 gerimis, paket g bs kena air, karena tengah malam juga, akhirnya pengen ku cancel. Tp g ada cara cancel dari pihak pengirim. Cancel dr pihak driver bisa, tp begitu ke cancel otomatis ganti cari driver baru lagi. Ribet ngchat satu2 driver. Mohon untuk diperbaiki. Kasihan drivernya juga.",1
"Untuk konsumen jngn manja, udh byr murah pengin pelayanan nya bagus ga pernah ngasih tip lg, plat motor beda dipermasalahkan, yg penting mah slmt sampe tujuan, gara"" komen kalian dan cuma ngasih bintang satu, driver bisa di Saspen, kalo mau beli motor sendiri",1
"kenapa harganya begitu naek 100% dan promo selalu tidak bisa di pakai dengan alasan voucher sudah habis padahall belum di pakai sama sekali ,tolong untuk di perbaiki lgi. kami pengguna grab sangat keberatan ,,,kasian jg kan driver nya jadi sepi gara"" harga naik 100%...n",1
Gambar di grab food nya kurang jelas. Sehingga kalau memesan agak ragu krna gak keliatan makanan nya. Kalau toko sudah tutup jga digrabfood masih buka. Semoga aplikasi ini makin lebih baik lagi dan fitur2 nya di perbaiki. Overall yang lain oke2 aja,4
apalah ini garis jalur nya malah makin lambat sehingga mempermahal harga penjemputan plisss lah grab perbaiki lah,1
